word,행복,기쁨,혐오,슬픔,분노
통일,10.810810810810812,60.810810810810814,0.0,16.216216216216218,12.162162162162163
헬조선,14.285714285714288,0.0,0.0,85.71428571428571,0.0
경희대,11.76470588235294,0.0,88.23529411764706,0.0,0.0
대통령선거,100.0,0.0,0.0,0.0,0.0
헤븐,100.0,0.0,0.0,0.0,0.0
이경희,100.0,0.0,0.0,0.0,0.0
사대부고,5.2631578947368425,94.73684210526315,0.0,0.0,0.0
공약,50.0,0.0,0.0,0.0,50.0
삿어,10.0,89.99999999999999,0.0,0.0,0.0
터미날,100.0,0.0,0.0,0.0,0.0
마녀,30.76923076923077,0.0,0.0,0.0,69.23076923076923
통영시,100.0,0.0,0.0,0.0,0.0
꿀빵,100.0,0.0,0.0,0.0,0.0
산모,33.33333333333333,0.0,0.0,0.0,66.66666666666666
강북,100.0,0.0,0.0,0.0,0.0
미아,25.000000000000007,0.0,0.0,75.0,0.0
난로,100.0,0.0,0.0,0.0,0.0
난롯불,100.0,0.0,0.0,0.0,0.0
기독,1.7391304347826086,7.826086956521738,78.26086956521738,5.217391304347826,6.956521739130435
어렵더라도,100.0,0.0,0.0,0.0,0.0
형편,33.33333333333333,0.0,0.0,66.66666666666666,0.0
사소하지만,100.0,0.0,0.0,0.0,0.0
발휘,100.0,0.0,0.0,0.0,0.0
그리스인,100.0,0.0,0.0,0.0,0.0
탁월함,100.0,0.0,0.0,0.0,0.0
앨리스,100.0,0.0,0.0,0.0,0.0
뉴턴,100.0,0.0,0.0,0.0,0.0
킹턴,100.0,0.0,0.0,0.0,0.0
탁월함을,100.0,0.0,0.0,0.0,0.0
최대한,11.76470588235294,52.941176470588225,0.0,35.29411764705882,0.0
진온,100.0,0.0,0.0,0.0,0.0
예준,100.0,0.0,0.0,0.0,0.0
하모니카,100.0,0.0,0.0,0.0,0.0
슬프던지,14.285714285714288,0.0,0.0,85.71428571428571,0.0
신났,100.0,0.0,0.0,0.0,0.0
첫돌,100.0,0.0,0.0,0.0,0.0
와이키키,40.0,0.0,0.0,0.0,60.0
포고,100.0,0.0,0.0,0.0,0.0
이쁘게만,100.0,0.0,0.0,0.0,0.0
낫다,28.57142857142857,0.0,0.0,0.0,71.42857142857143
이렇다고,100.0,0.0,0.0,0.0,0.0
릿,20.0,0.0,0.0,0.0,80.0
놀이터,58.46153846153847,27.692307692307693,0.0,0.0,13.846153846153847
구정,28.57142857142857,57.14285714285714,0.0,0.0,14.285714285714285
행복하겠지요,100.0,0.0,0.0,0.0,0.0
행복해야아이도,100.0,0.0,0.0,0.0,0.0
대전시교육청,100.0,0.0,0.0,0.0,0.0
예천,100.0,0.0,0.0,0.0,0.0
빌게이츠,100.0,0.0,0.0,0.0,0.0
아름다운것을,100.0,0.0,0.0,0.0,0.0
개뿔,100.0,0.0,0.0,0.0,0.0
무민,71.42857142857143,0.0,0.0,0.0,28.571428571428577
태,9.859154929577466,0.0,63.38028169014085,8.450704225352112,18.30985915492958
태기,100.0,0.0,0.0,0.0,0.0
이동,6.4102564102564115,46.15384615384615,0.0,7.692307692307692,39.74358974358975
수간,100.0,0.0,0.0,0.0,0.0
귀엽데이,100.0,0.0,0.0,0.0,0.0
태태질,100.0,0.0,0.0,0.0,0.0
뷔뷔해,100.0,0.0,0.0,0.0,0.0
알러뷰,100.0,0.0,0.0,0.0,0.0
맛있을,100.0,0.0,0.0,0.0,0.0
아앙,42.5531914893617,38.297872340425535,0.0,0.0,19.148936170212767
귀엽네,40.0,0.0,0.0,0.0,60.0
맘마미아,100.0,0.0,0.0,0.0,0.0
뷔뷔식샤님척,100.0,0.0,0.0,0.0,0.0
샴,100.0,0.0,0.0,0.0,0.0
김태태,100.0,0.0,0.0,0.0,0.0
끝태태,100.0,0.0,0.0,0.0,0.0
뷔뷔,100.0,0.0,0.0,0.0,0.0
귀엽군,100.0,0.0,0.0,0.0,0.0
일위,100.0,0.0,0.0,0.0,0.0
나하,19.047619047619047,0.0,0.0,0.0,80.95238095238095
겐팅,100.0,0.0,0.0,0.0,0.0
마일로,100.0,0.0,0.0,0.0,0.0
로미오,100.0,0.0,0.0,0.0,0.0
철도,21.052631578947373,47.36842105263158,0.0,31.57894736842105,0.0
관람차,100.0,0.0,0.0,0.0,0.0
금발머리,100.0,0.0,0.0,0.0,0.0
조카딸,100.0,0.0,0.0,0.0,0.0
며칠,10.76923076923077,13.846153846153847,0.0,35.38461538461539,40.0
통잠,100.0,0.0,0.0,0.0,0.0
번거로워서,100.0,0.0,0.0,0.0,0.0
방끗,100.0,0.0,0.0,0.0,0.0
때마침,11.76470588235294,0.0,88.23529411764706,0.0,0.0
박술녀,100.0,0.0,0.0,0.0,0.0
뿌염,100.0,0.0,0.0,0.0,0.0
카와이,18.181818181818183,81.81818181818181,0.0,0.0,0.0
커플룩,100.0,0.0,0.0,0.0,0.0
커플사진,100.0,0.0,0.0,0.0,0.0
지브리,100.0,0.0,0.0,0.0,0.0
별다방,100.0,0.0,0.0,0.0,0.0
카패,100.0,0.0,0.0,0.0,0.0
스트로베리,100.0,0.0,0.0,0.0,0.0
밀크쉐이크,100.0,0.0,0.0,0.0,0.0
복주,100.0,0.0,0.0,0.0,0.0
레즈비언,1.0526315789473688,0.0,94.73684210526318,0.0,4.210526315789475
농염,100.0,0.0,0.0,0.0,0.0
데스,18.181818181818183,0.0,0.0,0.0,81.81818181818181
팀워크,100.0,0.0,0.0,0.0,0.0
서천,100.0,0.0,0.0,0.0,0.0
배주현,100.0,0.0,0.0,0.0,0.0
강술,10.0,89.99999999999999,0.0,0.0,0.0
김예림,100.0,0.0,0.0,0.0,0.0
화단,100.0,0.0,0.0,0.0,0.0
서대산,100.0,0.0,0.0,0.0,0.0
박칼린,18.181818181818183,81.81818181818181,0.0,0.0,0.0
가운,100.0,0.0,0.0,0.0,0.0
마운,100.0,0.0,0.0,0.0,0.0
충남,44.44444444444444,0.0,0.0,0.0,55.55555555555555
금산군,100.0,0.0,0.0,0.0,0.0
양성길,100.0,0.0,0.0,0.0,0.0
싸이트,100.0,0.0,0.0,0.0,0.0
방글라데시,100.0,0.0,0.0,0.0,0.0
섬진강,100.0,0.0,0.0,0.0,0.0
퓨저,57.14285714285714,0.0,0.0,0.0,42.85714285714286
오팔,10.0,89.99999999999999,0.0,0.0,0.0
가신,100.0,0.0,0.0,0.0,0.0
묭이,10.0,89.99999999999999,0.0,0.0,0.0
센티,11.111111111111109,33.33333333333333,0.0,22.222222222222218,33.33333333333333
거궁,100.0,0.0,0.0,0.0,0.0
전라북도,18.18181818181818,54.54545454545454,0.0,0.0,27.27272727272727
응팔,100.0,0.0,0.0,0.0,0.0
얼그레이,100.0,0.0,0.0,0.0,0.0
호국원,100.0,0.0,0.0,0.0,0.0
깡,8.16326530612245,73.46938775510205,0.0,0.0,18.367346938775512
지영,100.0,0.0,0.0,0.0,0.0
탐방,50.0,50.0,0.0,0.0,0.0
쓸껨,100.0,0.0,0.0,0.0,0.0
소아,2.941176470588235,52.941176470588225,44.11764705882353,0.0,0.0
영희,11.76470588235294,0.0,88.23529411764706,0.0,0.0
안재영,100.0,0.0,0.0,0.0,0.0
똥강아지,100.0,0.0,0.0,0.0,0.0
맛있엄,100.0,0.0,0.0,0.0,0.0
아닌데,7.734806629834255,9.94475138121547,33.149171270718234,19.88950276243094,29.281767955801108
엄칭,100.0,0.0,0.0,0.0,0.0
택,5.084745762711863,30.508474576271183,50.847457627118644,0.0,13.559322033898304
브알,100.0,0.0,0.0,0.0,0.0
임실,100.0,0.0,0.0,0.0,0.0
망극,100.0,0.0,0.0,0.0,0.0
지덕,100.0,0.0,0.0,0.0,0.0
입장,2.3166023166023164,6.94980694980695,69.4980694980695,4.633204633204633,16.602316602316602
완전체,32.25806451612904,0.0,0.0,38.70967741935484,29.03225806451613
합체,11.76470588235294,0.0,88.23529411764706,0.0,0.0
놧,100.0,0.0,0.0,0.0,0.0
백일,52.63157894736842,0.0,0.0,0.0,47.368421052631575
우쭈쭈하,100.0,0.0,0.0,0.0,0.0
방조제,100.0,0.0,0.0,0.0,0.0
발길,30.76923076923077,0.0,0.0,0.0,69.23076923076923
지희,100.0,0.0,0.0,0.0,0.0
에혀,100.0,0.0,0.0,0.0,0.0
구석구석,18.181818181818183,0.0,0.0,0.0,81.81818181818181
투움바,100.0,0.0,0.0,0.0,0.0
성은,100.0,0.0,0.0,0.0,0.0
거대한,5.0,0.0,75.0,0.0,20.0
비응항,100.0,0.0,0.0,0.0,0.0
길거리,43.24324324324324,0.0,0.0,32.43243243243243,24.324324324324323
크리스탈,18.181818181818183,81.81818181818181,0.0,0.0,0.0
이러하여,100.0,0.0,0.0,0.0,0.0
캘린더,33.33333333333333,0.0,0.0,0.0,66.66666666666666
이범재,100.0,0.0,0.0,0.0,0.0
깜쫙,10.0,89.99999999999999,0.0,0.0,0.0
좋구먼,100.0,0.0,0.0,0.0,0.0
산남동,100.0,0.0,0.0,0.0,0.0
있구,10.0,89.99999999999999,0.0,0.0,0.0
내딸,47.05882352941176,52.941176470588225,0.0,0.0,0.0
재생,11.76470588235294,52.941176470588225,0.0,35.29411764705882,0.0
포식,100.0,0.0,0.0,0.0,0.0
없나,3.361344537815126,0.0,50.42016806722689,10.084033613445378,36.134453781512605
뜰리,100.0,0.0,0.0,0.0,0.0
죙일,20.0,0.0,0.0,0.0,80.0
붜,100.0,0.0,0.0,0.0,0.0
비응,100.0,0.0,0.0,0.0,0.0
대사도,10.0,89.99999999999999,0.0,0.0,0.0
포슬린,11.76470588235294,52.941176470588225,0.0,35.29411764705882,0.0
묵음,100.0,0.0,0.0,0.0,0.0
댕로,100.0,0.0,0.0,0.0,0.0
태명,100.0,0.0,0.0,0.0,0.0
깔깔,100.0,0.0,0.0,0.0,0.0
젠뭐,100.0,0.0,0.0,0.0,0.0
좋은가,100.0,0.0,0.0,0.0,0.0
요것,100.0,0.0,0.0,0.0,0.0
아웃백,66.66666666666666,0.0,0.0,0.0,33.33333333333333
행복하당,100.0,0.0,0.0,0.0,0.0
은은한,18.181818181818183,81.81818181818181,0.0,0.0,0.0
응답,14.285714285714288,16.07142857142857,26.785714285714285,21.428571428571427,21.428571428571427
서귀포,16.000000000000004,36.00000000000001,0.0,48.00000000000001,0.0
정쌤,100.0,0.0,0.0,0.0,0.0
헛헛함,25.000000000000007,0.0,0.0,75.0,0.0
파타야,7.6923076923076925,0.0,0.0,92.3076923076923,0.0
이동욱,20.0,0.0,0.0,80.0,0.0
희망고문,100.0,0.0,0.0,0.0,0.0
카르페디엠,25.0,75.0,0.0,0.0,0.0
줄리엣,14.285714285714288,0.0,0.0,85.71428571428571,0.0
애틋하고,100.0,0.0,0.0,0.0,0.0
되새김질,100.0,0.0,0.0,0.0,0.0
꿈꾸라,100.0,0.0,0.0,0.0,0.0
음반,25.0,75.0,0.0,0.0,0.0
있어줄래요,100.0,0.0,0.0,0.0,0.0
나쌤,100.0,0.0,0.0,0.0,0.0
영음,100.0,0.0,0.0,0.0,0.0
임쌤,100.0,0.0,0.0,0.0,0.0
김윤아,100.0,0.0,0.0,0.0,0.0
위고,20.0,0.0,0.0,0.0,80.0
수어,9.090909090909092,0.0,0.0,54.54545454545454,36.36363636363637
스쿼드,20.0,0.0,0.0,0.0,80.0
정유미,25.000000000000007,0.0,0.0,75.0,0.0
넬,25.000000000000007,0.0,0.0,75.0,0.0
어여쁘고,100.0,0.0,0.0,0.0,0.0
귀차니즘,7.272727272727273,32.72727272727273,0.0,43.63636363636363,16.363636363636363
발췌,6.25,0.0,93.75,0.0,0.0
김경희,100.0,0.0,0.0,0.0,0.0
김종완,100.0,0.0,0.0,0.0,0.0
출퇴근길,18.181818181818183,0.0,0.0,0.0,81.81818181818181
애잔,14.285714285714288,0.0,0.0,85.71428571428571,0.0
테이,100.0,0.0,0.0,0.0,0.0
섹시함,100.0,0.0,0.0,0.0,0.0
이주연,100.0,0.0,0.0,0.0,0.0
영화음악,100.0,0.0,0.0,0.0,0.0
절감,6.25,0.0,93.75,0.0,0.0
포상,33.33333333333333,0.0,0.0,0.0,66.66666666666666
김바다,100.0,0.0,0.0,0.0,0.0
러덜,100.0,0.0,0.0,0.0,0.0
단공,100.0,0.0,0.0,0.0,0.0
명주,100.0,0.0,0.0,0.0,0.0
칼업뎃,100.0,0.0,0.0,0.0,0.0
유힐,100.0,0.0,0.0,0.0,0.0
호미곶,100.0,0.0,0.0,0.0,0.0
독백,9.090909090909092,0.0,0.0,54.54545454545454,36.36363636363637
촌스럽나,100.0,0.0,0.0,0.0,0.0
죽도,18.181818181818183,0.0,0.0,0.0,81.81818181818181
괴로울,14.285714285714288,0.0,0.0,85.71428571428571,0.0
슬라이드,100.0,0.0,0.0,0.0,0.0
요나단,100.0,0.0,0.0,0.0,0.0
뚝배기,4.545454545454546,0.0,0.0,0.0,95.45454545454545
미치다,100.0,0.0,0.0,0.0,0.0
병호,100.0,0.0,0.0,0.0,0.0
평전,20.0,0.0,0.0,0.0,80.0
손길,29.411764705882355,0.0,0.0,70.58823529411764,0.0
피시,100.0,0.0,0.0,0.0,0.0
힘줄,100.0,0.0,0.0,0.0,0.0
진해군항제,100.0,0.0,0.0,0.0,0.0
재중이,100.0,0.0,0.0,0.0,0.0
별의별,100.0,0.0,0.0,0.0,0.0
여덟,33.33333333333333,0.0,0.0,66.66666666666666,0.0
퍼피,100.0,0.0,0.0,0.0,0.0
묘미,100.0,0.0,0.0,0.0,0.0
지우,100.0,0.0,0.0,0.0,0.0
재택맘,100.0,0.0,0.0,0.0,0.0
굿앱터눈,100.0,0.0,0.0,0.0,0.0
싸랑,100.0,0.0,0.0,0.0,0.0
섹,42.857142857142854,0.0,0.0,0.0,57.14285714285715
수익,34.78260869565218,0.0,0.0,39.130434782608695,26.08695652173913
윤슬,100.0,0.0,0.0,0.0,0.0
샤방샤방,100.0,0.0,0.0,0.0,0.0
상콤달콤,100.0,0.0,0.0,0.0,0.0
신나신나,100.0,0.0,0.0,0.0,0.0
분량,33.33333333333333,0.0,0.0,66.66666666666666,0.0
낭낭,100.0,0.0,0.0,0.0,0.0
아침공기,100.0,0.0,0.0,0.0,0.0
수성,10.526315789473683,47.36842105263157,0.0,0.0,42.10526315789473
와중,6.666666666666667,15.0,25.0,10.0,43.33333333333333
옥녀봉,100.0,0.0,0.0,0.0,0.0
홀넛츠바,100.0,0.0,0.0,0.0,0.0
상쾌하다,18.181818181818183,0.0,0.0,0.0,81.81818181818181
라이너,100.0,0.0,0.0,0.0,0.0
경남,19.148936170212767,19.148936170212767,0.0,25.53191489361702,36.17021276595745
넛츠바,100.0,0.0,0.0,0.0,0.0
거창,100.0,0.0,0.0,0.0,0.0
충고,19.047619047619047,0.0,0.0,0.0,80.95238095238095
릴케,100.0,0.0,0.0,0.0,0.0
단식,0.5102040816326531,0.0,0.0,98.46938775510205,1.0204081632653061
취약,25.000000000000007,0.0,0.0,75.0,0.0
태양광,100.0,0.0,0.0,0.0,0.0
시공사,100.0,0.0,0.0,0.0,0.0
체결,100.0,0.0,0.0,0.0,0.0
에이치,18.181818181818183,81.81818181818181,0.0,0.0,0.0
발전소,100.0,0.0,0.0,0.0,0.0
확산,4.545454545454546,0.0,68.18181818181817,0.0,27.27272727272727
재난대응,100.0,0.0,0.0,0.0,0.0
김성,100.0,0.0,0.0,0.0,0.0
홍성,100.0,0.0,0.0,0.0,0.0
군민,20.0,0.0,0.0,0.0,80.0
홍예,100.0,0.0,0.0,0.0,0.0
홍주성,100.0,0.0,0.0,0.0,0.0
내포,100.0,0.0,0.0,0.0,0.0
홍성군,100.0,0.0,0.0,0.0,0.0
강화해,100.0,0.0,0.0,0.0,0.0
홍성문,100.0,0.0,0.0,0.0,0.0
화원,18.181818181818183,81.81818181818181,0.0,0.0,0.0
포근하고,100.0,0.0,0.0,0.0,0.0
행복하시고,100.0,0.0,0.0,0.0,0.0
오산,100.0,0.0,0.0,0.0,0.0
몽슈슈,100.0,0.0,0.0,0.0,0.0
초회,100.0,0.0,0.0,0.0,0.0
가어,18.181818181818183,0.0,0.0,0.0,81.81818181818181
믿음직하고,100.0,0.0,0.0,0.0,0.0
치열하게,100.0,0.0,0.0,0.0,0.0
위태롭던,100.0,0.0,0.0,0.0,0.0
열매,7.142857142857142,92.85714285714286,0.0,0.0,0.0
차별,0.15325670498084293,0.6896551724137931,98.08429118773948,0.45977011494252884,0.6130268199233717
위기,11.666666666666666,15.0,50.0,10.0,13.333333333333334
울타리,100.0,0.0,0.0,0.0,0.0
튼튼해질,100.0,0.0,0.0,0.0,0.0
박태순,100.0,0.0,0.0,0.0,0.0
부질없다,11.76470588235294,52.941176470588225,0.0,35.29411764705882,0.0
처량하고,100.0,0.0,0.0,0.0,0.0
무능력한,6.25,0.0,93.75,0.0,0.0
메스,100.0,0.0,0.0,0.0,0.0
행복했구,100.0,0.0,0.0,0.0,0.0
심심하니,100.0,0.0,0.0,0.0,0.0
살로,100.0,0.0,0.0,0.0,0.0
흡수,100.0,0.0,0.0,0.0,0.0
슬로베니아,100.0,0.0,0.0,0.0,0.0
라브,100.0,0.0,0.0,0.0,0.0
스라소니,100.0,0.0,0.0,0.0,0.0
멸종위기종,100.0,0.0,0.0,0.0,0.0
프루츠숍,100.0,0.0,0.0,0.0,0.0
녹차아이스크림,100.0,0.0,0.0,0.0,0.0
어스름,100.0,0.0,0.0,0.0,0.0
해줭,100.0,0.0,0.0,0.0,0.0
보령,100.0,0.0,0.0,0.0,0.0
번창,100.0,0.0,0.0,0.0,0.0
양화대교,100.0,0.0,0.0,0.0,0.0
퓨전,100.0,0.0,0.0,0.0,0.0
정균,100.0,0.0,0.0,0.0,0.0
허진,100.0,0.0,0.0,0.0,0.0
스트레칭,33.33333333333333,0.0,0.0,0.0,66.66666666666666
얼창,100.0,0.0,0.0,0.0,0.0
안상현,100.0,0.0,0.0,0.0,0.0
방관,2.7397260273972606,0.0,41.0958904109589,32.87671232876712,23.287671232876715
힘들어야,100.0,0.0,0.0,0.0,0.0
행복하려고,100.0,0.0,0.0,0.0,0.0
행복하시길,60.86956521739131,0.0,0.0,0.0,39.130434782608695
특전사,20.0,0.0,0.0,0.0,80.0
조규현,100.0,0.0,0.0,0.0,0.0
겜규,100.0,0.0,0.0,0.0,0.0
규규,100.0,0.0,0.0,0.0,0.0
어빠,33.33333333333333,0.0,0.0,66.66666666666666,0.0
기범,100.0,0.0,0.0,0.0,0.0
기범이,100.0,0.0,0.0,0.0,0.0
닉쿤,100.0,0.0,0.0,0.0,0.0
김명훈,100.0,0.0,0.0,0.0,0.0
렐레,14.285714285714288,0.0,0.0,85.71428571428571,0.0
마안,14.285714285714288,0.0,0.0,85.71428571428571,0.0
좇는,100.0,0.0,0.0,0.0,0.0
좇는것,100.0,0.0,0.0,0.0,0.0
벛꽃,100.0,0.0,0.0,0.0,0.0
풍경사진,25.0,75.0,0.0,0.0,0.0
높게,100.0,0.0,0.0,0.0,0.0
튜울립,100.0,0.0,0.0,0.0,0.0
무도,21.052631578947373,47.36842105263158,0.0,31.57894736842105,0.0
있단,100.0,0.0,0.0,0.0,0.0
행복해졌다,100.0,0.0,0.0,0.0,0.0
걱걱,100.0,0.0,0.0,0.0,0.0
명령,4.347826086956522,39.130434782608695,0.0,0.0,56.52173913043478
대류,100.0,0.0,0.0,0.0,0.0
폭룡,100.0,0.0,0.0,0.0,0.0
행복했던거고,100.0,0.0,0.0,0.0,0.0
진지하던,100.0,0.0,0.0,0.0,0.0
원호,25.000000000000007,0.0,0.0,75.0,0.0
밍스,100.0,0.0,0.0,0.0,0.0
메꼬,100.0,0.0,0.0,0.0,0.0
원예,18.181818181818183,81.81818181818181,0.0,0.0,0.0
여의도역,100.0,0.0,0.0,0.0,0.0
제라늄,100.0,0.0,0.0,0.0,0.0
전영록,100.0,0.0,0.0,0.0,0.0
까닭,5.2631578947368425,94.73684210526315,0.0,0.0,0.0
수계,100.0,0.0,0.0,0.0,0.0
산사,100.0,0.0,0.0,0.0,0.0
금비,100.0,0.0,0.0,0.0,0.0
출가,100.0,0.0,0.0,0.0,0.0
시니어,50.0,0.0,0.0,0.0,50.0
젊,100.0,0.0,0.0,0.0,0.0
흠,10.76923076923077,41.53846153846154,0.0,27.692307692307693,20.0
오른쪽,8.333333333333332,25.0,41.66666666666667,0.0,25.0
왼쪽,100.0,0.0,0.0,0.0,0.0
장만,10.0,0.0,0.0,0.0,89.99999999999999
일체,10.526315789473683,0.0,0.0,0.0,89.47368421052632
쉐보레,100.0,0.0,0.0,0.0,0.0
착해야지,100.0,0.0,0.0,0.0,0.0
눈부시게,100.0,0.0,0.0,0.0,0.0
광나루,100.0,0.0,0.0,0.0,0.0
단둘,25.000000000000007,0.0,0.0,75.0,0.0
모현동,100.0,0.0,0.0,0.0,0.0
이크,6.25,0.0,93.75,0.0,0.0
셍,42.857142857142854,0.0,0.0,0.0,57.14285714285715
제셍일,100.0,0.0,0.0,0.0,0.0
부안,100.0,0.0,0.0,0.0,0.0
내소사,100.0,0.0,0.0,0.0,0.0
갠,33.33333333333333,0.0,0.0,0.0,66.66666666666666
만족감,100.0,0.0,0.0,0.0,0.0
화창함,100.0,0.0,0.0,0.0,0.0
해부,100.0,0.0,0.0,0.0,0.0
우면산,100.0,0.0,0.0,0.0,0.0
실험,30.76923076923077,0.0,0.0,0.0,69.23076923076923
보드카,100.0,0.0,0.0,0.0,0.0
추종자,100.0,0.0,0.0,0.0,0.0
엉망,8.51063829787234,0.0,0.0,0.0,91.48936170212765
후퇴,30.76923076923077,0.0,0.0,0.0,69.23076923076923
짜장라면,100.0,0.0,0.0,0.0,0.0
유플러스,30.76923076923077,0.0,0.0,0.0,69.23076923076923
세바,2.173913043478261,0.0,97.82608695652173,0.0,0.0
머길,100.0,0.0,0.0,0.0,0.0
간혹,25.000000000000007,0.0,0.0,75.0,0.0
행복하다는,100.0,0.0,0.0,0.0,0.0
만족하니까,100.0,0.0,0.0,0.0,0.0
트루,30.76923076923077,0.0,0.0,0.0,69.23076923076923
최태준,100.0,0.0,0.0,0.0,0.0
국회의사당역,100.0,0.0,0.0,0.0,0.0
수상한,100.0,0.0,0.0,0.0,0.0
스캔들,16.666666666666668,0.0,0.0,50.0,33.333333333333336
존잘,57.14285714285714,0.0,0.0,0.0,42.85714285714286
탄수화물,100.0,0.0,0.0,0.0,0.0
왕창,100.0,0.0,0.0,0.0,0.0
행복했었다,100.0,0.0,0.0,0.0,0.0
석촌,20.0,0.0,0.0,0.0,80.0
와타나베,2.72108843537415,0.0,0.0,0.0,97.27891156462586
바오로딸,100.0,0.0,0.0,0.0,0.0
장난꾸러기,100.0,0.0,0.0,0.0,0.0
치면,11.76470588235294,52.941176470588225,0.0,35.29411764705882,0.0
바느질,100.0,0.0,0.0,0.0,0.0
위스키,33.33333333333333,0.0,0.0,0.0,66.66666666666666
쟐,100.0,0.0,0.0,0.0,0.0
돈빼리뇽,100.0,0.0,0.0,0.0,0.0
재현,7.142857142857142,21.42857142857143,71.42857142857143,0.0,0.0
미싱,100.0,0.0,0.0,0.0,0.0
힘들구나,100.0,0.0,0.0,0.0,0.0
뿌듯하다,18.181818181818183,81.81818181818181,0.0,0.0,0.0
제수,100.0,0.0,0.0,0.0,0.0
중요하니,100.0,0.0,0.0,0.0,0.0
축배,10.0,89.99999999999999,0.0,0.0,0.0
이니셜,100.0,0.0,0.0,0.0,0.0
이해력,100.0,0.0,0.0,0.0,0.0
무궁무진,10.0,89.99999999999999,0.0,0.0,0.0
모엣샹동,100.0,0.0,0.0,0.0,0.0
사람인,18.181818181818183,81.81818181818181,0.0,0.0,0.0
포한,6.25,0.0,93.75,0.0,0.0
일미,100.0,0.0,0.0,0.0,0.0
네이션,25.000000000000007,0.0,0.0,75.0,0.0
토교,100.0,0.0,0.0,0.0,0.0
본스타,100.0,0.0,0.0,0.0,0.0
하마,7.6923076923076925,0.0,0.0,0.0,92.3076923076923
자위,100.0,0.0,0.0,0.0,0.0
그만하세요,100.0,0.0,0.0,0.0,0.0
금발미녀,100.0,0.0,0.0,0.0,0.0
애널,100.0,0.0,0.0,0.0,0.0
딜도,100.0,0.0,0.0,0.0,0.0
포르노,3.571428571428572,0.0,0.0,21.428571428571427,75.0
생리,18.181818181818183,0.0,0.0,0.0,81.81818181818181
메이트,100.0,0.0,0.0,0.0,0.0
맛있데이,100.0,0.0,0.0,0.0,0.0
소소하고,100.0,0.0,0.0,0.0,0.0
소박하지만,100.0,0.0,0.0,0.0,0.0
보아스,100.0,0.0,0.0,0.0,0.0
이숮,100.0,0.0,0.0,0.0,0.0
무려,6.8181818181818175,20.454545454545453,0.0,0.0,72.72727272727273
수능완성,100.0,0.0,0.0,0.0,0.0
듀나,100.0,0.0,0.0,0.0,0.0
교통카드,100.0,0.0,0.0,0.0,0.0
세가족,18.181818181818183,81.81818181818181,0.0,0.0,0.0
잘생겼어,100.0,0.0,0.0,0.0,0.0
조은혜,100.0,0.0,0.0,0.0,0.0
아,2.366863905325444,0.0,53.25443786982249,14.201183431952662,30.177514792899412
뽀송뽀송하게,100.0,0.0,0.0,0.0,0.0
파자마,100.0,0.0,0.0,0.0,0.0
복학,100.0,0.0,0.0,0.0,0.0
대포,13.793103448275861,0.0,0.0,0.0,86.20689655172413
민석,18.181818181818183,81.81818181818181,0.0,0.0,0.0
회도,10.0,89.99999999999999,0.0,0.0,0.0
사막슈,10.0,89.99999999999999,0.0,0.0,0.0
사막,5.0,44.99999999999999,0.0,30.0,20.0
요리사,25.0,75.0,0.0,0.0,0.0
유하,33.33333333333333,0.0,0.0,0.0,66.66666666666666
수의,3.225806451612904,0.0,96.7741935483871,0.0,0.0
연차,18.181818181818183,81.81818181818181,0.0,0.0,0.0
검진,100.0,0.0,0.0,0.0,0.0
부인,20.0,0.0,0.0,0.0,80.0
시난,100.0,0.0,0.0,0.0,0.0
충남대,33.33333333333333,0.0,0.0,0.0,66.66666666666666
충남대학교,100.0,0.0,0.0,0.0,0.0
댕기,100.0,0.0,0.0,0.0,0.0
키노,100.0,0.0,0.0,0.0,0.0
어드벤쳐,100.0,0.0,0.0,0.0,0.0
훗,18.181818181818183,0.0,0.0,0.0,81.81818181818181
얌전히,100.0,0.0,0.0,0.0,0.0
짜증나고,100.0,0.0,0.0,0.0,0.0
답답한,19.047619047619047,0.0,0.0,0.0,80.95238095238095
캐리,25.000000000000007,0.0,0.0,75.0,0.0
구합,25.000000000000007,0.0,0.0,75.0,0.0
뎀,18.181818181818183,0.0,0.0,0.0,81.81818181818181
끝내줘요,100.0,0.0,0.0,0.0,0.0
있당,100.0,0.0,0.0,0.0,0.0
둘셋,100.0,0.0,0.0,0.0,0.0
첨부,18.181818181818183,0.0,0.0,0.0,81.81818181818181
케이스위스,100.0,0.0,0.0,0.0,0.0
미츄,100.0,0.0,0.0,0.0,0.0
이십,100.0,0.0,0.0,0.0,0.0
가나,19.480519480519483,23.376623376623375,38.961038961038966,7.79220779220779,10.38961038961039
말해,100.0,0.0,0.0,0.0,0.0
없네요,4.347826086956522,0.0,0.0,50.0,45.65217391304348
그림엽서,100.0,0.0,0.0,0.0,0.0
시공,100.0,0.0,0.0,0.0,0.0
댄스댄스,100.0,0.0,0.0,0.0,0.0
안되니,100.0,0.0,0.0,0.0,0.0
변하지,50.0,0.0,0.0,0.0,50.0
소중하,100.0,0.0,0.0,0.0,0.0
기계,8.695652173913045,0.0,0.0,0.0,91.30434782608695
작동,11.76470588235294,0.0,88.23529411764706,0.0,0.0
재개,5.2631578947368425,47.368421052631575,0.0,0.0,47.368421052631575
가퐁,100.0,0.0,0.0,0.0,0.0
피키,2.941176470588235,0.0,0.0,83.33333333333334,13.72549019607843
캐스트,4.225352112676055,0.0,0.0,82.62910798122066,13.145539906103284
혜미,100.0,0.0,0.0,0.0,0.0
